"mlbam_id","person_strike_zone_top","person_strike_zone_bottom"
595264,3.411,1.565
595421,3.49,1.601
595472,3.467,1.589
595394,3.26,1.481
595305,3.371,1.535
592605,3.575,1.681
595150,3.179,1.474
595277,3.319,1.513
595388,3.301,1.504
592734,3.371,1.535
595372,3.301,1.504
595404,3.371,1.535
593149,3.411,1.565
643460,3.371,1.535
595467,3.467,1.589
592812,3.301,1.504
595374,3.549,1.627
593157,3.549,1.627
595258,3.49,1.601
595240,3.756,1.746
534899,3.285,1.487
595114,3.301,1.504
572163,3.756,1.746
595389,3.49,1.601
595247,3.411,1.565
594571,3.467,1.589
592726,3.49,1.601
595238,3.411,1.565
595139,3.285,1.487
595413,3.411,1.565
657762,3.549,1.627
592625,3.319,1.513
547183,3.575,1.681
595267,3.319,1.513
595432,3.49,1.601
592285,3.319,1.513
643519,3.319,1.513
595290,3.82,1.665
595355,3.411,1.565
592131,3.411,1.565
595141,3.301,1.504
595309,3.467,1.589
592475,3.371,1.535
595230,3.467,1.589
595215,3.319,1.513
592124,3.575,1.681
594592,3.688,1.747
592171,3.411,1.565
595246,3.467,1.589
595363,3.49,1.601
595270,3.467,1.589
595366,3.656,1.677
595140,3.301,1.504
595124,3.411,1.565
592590,3.467,1.589
595179,3.285,1.487
595391,3.411,1.565
595105,3.26,1.481
595337,3.467,1.589
595398,3.371,1.535
595415,3.26,1.481
592733,3.371,1.535
592406,3.549,1.627
595279,3.467,1.589
595278,3.411,1.565
592343,3.467,1.589
643406,3.549,1.627
595356,3.319,1.513
592799,3.411,1.565
595236,3.467,1.589
595412,3.301,1.504
595293,3.656,1.677
595116,3.467,1.589
595197,3.467,1.589
595260,3.411,1.565
592834,3.467,1.589
595261,3.411,1.565
595187,3.179,1.474
595194,3.575,1.681
595182,3.319,1.513
595434,3.319,1.513
574849,3.371,1.535
592598,3.319,1.513
595283,3.411,1.565
595447,3.319,1.513
592429,3.49,1.601
595306,3.49,1.601
595390,3.688,1.747
595213,3.411,1.565
595244,3.467,1.589
592797,3.756,1.746
595153,3.285,1.487
595438,3.467,1.589
595272,3.411,1.565
595253,3.411,1.565
592674,3.49,1.601
545333,3.411,1.565
605164,3.411,1.565
605490,3.549,1.627
605151,3.549,1.627
596019,3.319,1.513
595879,3.371,1.535
605486,3.371,1.535
607043,3.49,1.601
605228,3.49,1.601
605152,3.49,1.601
607068,3.49,1.601
598264,3.549,1.627
595881,3.467,1.589
605260,3.49,1.601
605452,3.549,1.627
596119,3.371,1.535
596112,3.49,1.601
605412,3.411,1.565
605381,3.301,1.504
596031,3.319,1.513
595874,3.549,1.627
596064,3.656,1.677
605360,3.319,1.513
595967,3.371,1.535
598265,3.301,1.504
595963,3.549,1.627
605177,3.467,1.589
605242,3.49,1.601
596115,3.467,1.589
605397,3.575,1.681
547184,3.549,1.627
605195,3.549,1.627
595974,3.411,1.565
605142,3.411,1.565
605483,3.549,1.627
596105,3.371,1.535
595878,3.411,1.565
595891,3.49,1.601
595919,3.49,1.601
607054,3.371,1.535
605266,3.411,1.565
605137,3.549,1.627
595956,3.49,1.601
596451,3.301,1.504
595992,3.549,1.627
596129,3.371,1.535
605288,3.49,1.601
605347,3.49,1.601
596096,3.549,1.627
596057,3.467,1.589
605248,3.549,1.627
605505,3.467,1.589
605243,3.549,1.627
605508,3.411,1.565
605304,3.49,1.601
605301,3.549,1.627
595978,3.411,1.565
605327,3.656,1.677
605449,3.549,1.627
605113,3.467,1.589
605147,3.549,1.627
605340,3.467,1.589
605196,3.575,1.681
606933,3.319,1.513
605541,3.656,1.677
595893,3.371,1.535
548337,3.467,1.589
605134,3.411,1.565
605365,3.371,1.535
598284,3.549,1.627
605370,3.301,1.504
607179,3.49,1.601
605174,3.575,1.681
571561,3.549,1.627
605323,3.49,1.601
605534,3.467,1.589
606955,3.575,1.681
595938,3.411,1.565
605388,3.411,1.565
605169,3.575,1.681
605155,3.549,1.627
605359,3.467,1.589
605473,3.656,1.677
596106,3.371,1.535
607021,3.371,1.535
598286,3.549,1.627
658258,3.371,1.535
605182,3.549,1.627
605504,3.411,1.565
601715,3.549,1.627
607051,3.411,1.565
605375,3.467,1.589
598287,3.49,1.601
606998,3.371,1.535
595982,3.411,1.565
605376,3.319,1.513
605215,3.411,1.565
605125,3.411,1.565
607192,3.688,1.747
596028,3.319,1.513
605421,3.301,1.504
596018,3.549,1.627
605474,3.549,1.627
605463,3.49,1.601
607374,3.549,1.627
605439,3.371,1.535
605333,3.319,1.513
605285,3.49,1.601
607321,3.411,1.565
607333,3.319,1.513
605227,3.411,1.565
595912,3.411,1.565
607087,3.656,1.677
605141,3.285,1.487
605540,3.549,1.627
598290,3.411,1.565
595885,3.549,1.627
605204,3.49,1.601
605520,3.49,1.601
607240,3.319,1.513
605547,3.301,1.504
605429,3.467,1.589
547170,3.49,1.601
594583,3.49,1.601
592582,3.319,1.513
605451,3.319,1.513
605310,3.575,1.681
607096,3.371,1.535
605130,3.49,1.601
607382,3.411,1.565
607385,3.319,1.513
605300,3.549,1.627
607233,3.411,1.565
605233,3.49,1.601
571876,3.549,1.627
605446,3.371,1.535
595909,3.371,1.535
605543,3.411,1.565
595898,3.49,1.601
607072,3.549,1.627
605289,3.467,1.589
605383,3.467,1.589
606992,3.301,1.504
607206,3.549,1.627
607197,3.411,1.565
607311,3.467,1.589
607384,3.411,1.565
547173,3.371,1.535
605361,3.319,1.513
607345,3.549,1.627
605325,3.549,1.627
605538,3.49,1.601
596069,3.467,1.589
605117,3.411,1.565
605143,3.49,1.601
592363,3.467,1.589
607008,3.411,1.565
595926,3.549,1.627
605476,3.656,1.677
607260,3.467,1.589
606931,3.575,1.681
605281,3.467,1.589
605501,3.371,1.535
605214,3.285,1.487
607236,3.549,1.627
601707,3.411,1.565
605405,3.467,1.589
605123,3.371,1.535
605404,3.656,1.677
605403,3.656,1.677
607249,3.371,1.535
606934,3.49,1.601
571687,3.467,1.589
605249,3.301,1.504
534812,3.549,1.627
605363,3.411,1.565
600303,3.319,1.513
605207,3.319,1.513
605528,3.656,1.677
605526,3.575,1.681
607190,3.575,1.681
605280,3.575,1.681
606947,3.467,1.589
607235,3.371,1.535
605156,3.549,1.627
605478,3.549,1.627
596098,3.467,1.589
606969,3.575,1.681
607198,3.371,1.535
605414,3.467,1.589
605131,3.301,1.504
607365,3.301,1.504
607433,3.411,1.565
605240,3.411,1.565
607115,3.301,1.504
548389,3.49,1.601
605498,3.371,1.535
548182,3.49,1.601
607393,3.656,1.677
606995,3.549,1.627
605264,3.371,1.535
605162,3.319,1.513
607355,3.49,1.601
607370,3.371,1.535
605415,3.371,1.535
592689,3.467,1.589
607414,3.371,1.535
605343,3.319,1.513
605163,3.467,1.589
605351,3.549,1.627
607228,3.371,1.535
607261,3.371,1.535
592200,3.467,1.589
605291,3.575,1.681
607189,3.549,1.627
605299,3.285,1.487
605406,3.575,1.681
605318,3.411,1.565
607388,3.467,1.589
605443,3.371,1.535
607376,3.371,1.535
607188,3.549,1.627
605410,3.467,1.589
595883,3.467,1.589
605342,3.371,1.535
605201,3.371,1.535
605118,3.467,1.589
548324,3.467,1.589
607375,3.49,1.601
595937,3.467,1.589
605250,3.549,1.627
596047,3.411,1.565
605222,3.49,1.601
592876,3.319,1.513
607271,3.575,1.681
605326,3.411,1.565
606987,3.549,1.627
606982,3.49,1.601
572240,3.371,1.535
607330,3.575,1.681
605369,3.26,1.481
606957,3.575,1.681
607174,3.467,1.589
607181,3.411,1.565
605384,3.371,1.535
607081,3.575,1.681
595968,3.467,1.589
607041,3.301,1.504
605212,3.285,1.487
605417,3.319,1.513
605183,3.467,1.589
605457,3.82,1.665
605470,3.549,1.627
605338,3.319,1.513
571738,3.49,1.601
607409,3.656,1.677
607180,3.49,1.601
607356,3.467,1.589
607297,3.319,1.513
607216,3.467,1.589
607284,3.411,1.565
592410,3.49,1.601
605460,3.467,1.589
607044,3.411,1.565
607296,3.467,1.589
607275,3.467,1.589
596015,3.411,1.565
607067,3.575,1.681
607213,3.371,1.535
605176,3.371,1.535
605509,3.467,1.589
605256,3.371,1.535
605382,3.575,1.681
605441,3.49,1.601
607058,3.549,1.627
607420,3.549,1.627
607009,3.371,1.535
607302,3.371,1.535
607172,3.467,1.589
605480,3.301,1.504
607229,3.549,1.627
607186,3.688,1.747
596135,3.49,1.601
607272,3.575,1.681
605205,3.49,1.601
607315,3.411,1.565
607342,3.319,1.513
605409,3.411,1.565
607269,3.371,1.535
607307,3.371,1.535
605419,3.549,1.627
606972,3.549,1.627
605298,3.575,1.681
605221,3.301,1.504
605396,3.371,1.535
607193,3.575,1.681
607328,3.301,1.504
607238,3.49,1.601
596027,3.467,1.589
605496,3.575,1.681
606930,3.467,1.589
605257,3.49,1.601
607160,3.411,1.565
607090,3.411,1.565
607301,3.49,1.601
596140,3.549,1.627
605378,3.411,1.565
592543,3.49,1.601
605226,3.49,1.601
548120,3.549,1.627
607030,3.82,1.665
606959,3.575,1.681
607314,3.49,1.601
605522,3.49,1.601
598288,3.411,1.565
607379,3.49,1.601
607389,3.467,1.589
607399,3.285,1.487
601711,3.301,1.504
595943,3.301,1.504
607404,3.371,1.535
605492,3.575,1.681
595999,3.467,1.589
605247,3.467,1.589
595962,3.49,1.601
607109,3.371,1.535
607268,3.467,1.589
607263,3.319,1.513
605211,3.49,1.601
607405,3.411,1.565
605336,3.467,1.589
607323,3.49,1.601
605416,3.467,1.589
595958,3.411,1.565
607215,3.756,1.746
605144,3.319,1.513
605346,3.301,1.504
596136,3.49,1.601
607320,3.371,1.535
607257,3.285,1.487
607326,3.549,1.627
607074,3.49,1.601
605358,3.411,1.565
592716,3.467,1.589
607310,3.549,1.627
607312,3.371,1.535
605456,3.411,1.565
605512,3.371,1.535
607220,3.49,1.601
607368,3.371,1.535
605135,3.575,1.681
605254,3.371,1.535
607357,3.26,1.481
605112,3.371,1.535
607184,3.49,1.601
607001,3.575,1.681
607185,3.49,1.601
607024,3.549,1.627
572038,3.549,1.627
607209,3.319,1.513
606939,3.467,1.589
581666,3.301,1.504
605179,3.82,1.665
605171,3.656,1.677
607324,3.467,1.589
607295,3.549,1.627
607430,3.411,1.565
607316,3.49,1.601
595872,3.411,1.565
607270,3.411,1.565
605516,3.49,1.601
596020,3.301,1.504
607005,3.371,1.535
605477,3.49,1.601
605433,3.371,1.535
607170,3.411,1.565
607165,3.49,1.601
605235,3.549,1.627
607387,3.467,1.589
607234,3.411,1.565
534576,3.549,1.627
594554,3.301,1.504
607176,3.411,1.565
600301,3.411,1.565
605515,3.301,1.504
605471,3.575,1.681
605448,3.411,1.565
592299,3.411,1.565
605430,3.49,1.601
607344,3.371,1.535
596037,3.371,1.535
607369,3.467,1.589
607429,3.301,1.504
605402,3.319,1.513
607340,3.411,1.565
607292,3.411,1.565
595973,3.371,1.535
606924,3.49,1.601
606994,3.371,1.535
571500,3.411,1.565
592441,3.49,1.601
607390,3.467,1.589
607259,3.411,1.565
607335,3.411,1.565
607265,3.49,1.601
605408,3.371,1.535
607346,3.549,1.627
607204,3.656,1.677
607381,3.549,1.627
607212,3.549,1.627
607062,3.285,1.487
607102,3.371,1.535
607343,3.467,1.589
595896,3.688,1.747
596049,3.371,1.535
605328,3.411,1.565
607230,3.371,1.535
571883,3.411,1.565
607199,3.411,1.565
607417,3.549,1.627
581639,3.549,1.627
596133,3.467,1.589
607392,3.411,1.565
607431,3.371,1.535
596062,3.49,1.601
607416,3.411,1.565
595975,3.575,1.681
607086,3.467,1.589
607413,3.371,1.535
605420,3.411,1.565
607248,3.49,1.601
607208,3.467,1.589
607253,3.411,1.565
596137,3.467,1.589
607380,3.319,1.513
605253,3.179,1.474
605331,3.371,1.535
596071,3.319,1.513
593146,3.49,1.601
592274,3.49,1.601
607250,3.467,1.589
596088,3.371,1.535
607203,3.26,1.481
607280,3.467,1.589
605133,3.467,1.589
607080,3.411,1.565
605244,3.411,1.565
607358,3.371,1.535
606986,3.49,1.601
607251,3.319,1.513
607282,3.319,1.513
607428,3.688,1.747
596091,3.49,1.601
605119,3.49,1.601
547176,3.371,1.535
534746,3.411,1.565
607332,3.319,1.513
607424,3.371,1.535
592266,3.411,1.565
607354,3.411,1.565
605472,3.575,1.681
606971,3.371,1.535
605374,3.467,1.589
607267,3.467,1.589
607432,3.411,1.565
607231,3.549,1.627
605531,3.467,1.589
607064,3.49,1.601
607071,3.575,1.681
605489,3.575,1.681
607264,3.371,1.535
607351,3.411,1.565
607207,3.371,1.535
607347,3.371,1.535
605484,3.467,1.589
592347,3.411,1.565
607418,3.411,1.565
595993,3.411,1.565
607283,3.371,1.535
607214,3.49,1.601
607350,3.301,1.504
607202,3.319,1.513
605273,3.656,1.677
605437,3.549,1.627
601701,3.49,1.601
607195,3.49,1.601
607182,3.301,1.504
607411,3.467,1.589
607313,3.411,1.565
607262,3.371,1.535
607276,3.467,1.589
607023,3.467,1.589
605400,3.467,1.589
607226,3.371,1.535
571630,3.575,1.681
605283,3.49,1.601
607242,3.371,1.535
595925,3.301,1.504
607237,3.575,1.681
607116,3.656,1.677
605377,3.575,1.681
607256,3.371,1.535
580792,3.319,1.513
607427,3.49,1.601
607107,3.319,1.513
606956,3.467,1.589
607327,3.411,1.565
607341,3.301,1.504
605548,3.549,1.627
607287,3.179,1.474
606967,3.575,1.681
607306,3.549,1.627
605148,3.371,1.535
607360,3.411,1.565
607308,3.575,1.681
607386,3.301,1.504
606962,3.467,1.589
605357,3.467,1.589
605158,3.49,1.601
606970,3.371,1.535
607277,3.49,1.601
607219,3.575,1.681
607402,3.411,1.565
605306,3.575,1.681
607348,3.411,1.565
592521,3.371,1.535
607239,3.411,1.565
607362,3.371,1.535
607243,3.371,1.535
607222,3.656,1.677
607175,3.549,1.627
607359,3.411,1.565
607221,3.549,1.627
607395,3.467,1.589
607241,3.301,1.504
607293,3.549,1.627
607423,3.411,1.565
657232,3.319,1.513
607412,3.549,1.627
607210,3.49,1.601
607329,3.411,1.565
571732,3.467,1.589
605514,3.49,1.601
607200,3.549,1.627
607191,3.371,1.535
605407,3.49,1.601
572159,3.301,1.504
607371,3.549,1.627
595897,3.49,1.601
607303,3.756,1.746
607294,3.575,1.681
607078,3.371,1.535
607286,3.371,1.535
607396,3.549,1.627
607273,3.49,1.601
596012,3.371,1.535
595950,3.411,1.565
607289,3.49,1.601
607223,3.549,1.627
607373,3.467,1.589
607317,3.371,1.535
607363,3.301,1.504
606965,3.49,1.601
592456,3.49,1.601
607331,3.467,1.589
607278,3.549,1.627
607281,3.371,1.535
592638,3.285,1.487
607394,3.467,1.589
607367,3.371,1.535
607168,3.49,1.601
572397,3.371,1.535
607434,3.49,1.601
605200,3.371,1.535
607245,3.467,1.589
607410,3.575,1.681
607211,3.411,1.565
607353,3.411,1.565
595948,3.549,1.627
605479,3.49,1.601
607364,3.549,1.627
607339,3.301,1.504
605167,3.575,1.681
607285,3.49,1.601
607425,3.411,1.565
605539,3.49,1.601
601696,3.411,1.565
605255,3.411,1.565
607304,3.467,1.589
607201,3.411,1.565
601724,3.575,1.681
606937,3.49,1.601
607372,3.319,1.513
607288,3.411,1.565
607352,3.575,1.681
595983,3.467,1.589
607225,3.549,1.627
607254,3.319,1.513
607366,3.319,1.513
605186,3.49,1.601
605495,3.49,1.601
607217,3.549,1.627
607194,3.301,1.504
607406,3.549,1.627
607383,3.371,1.535
607298,3.467,1.589
607415,3.411,1.565
606978,3.319,1.513
605464,3.49,1.601
606926,3.467,1.589
596023,3.411,1.565
607398,3.549,1.627
607397,3.575,1.681
605362,3.467,1.589
607325,3.549,1.627
607422,3.656,1.677
607391,3.549,1.627
607171,3.467,1.589
596102,3.656,1.677
605546,3.549,1.627
605467,3.371,1.535
607167,3.467,1.589
596078,3.549,1.627
592601,3.49,1.601
571813,3.49,1.601
596008,3.411,1.565
605194,3.319,1.513
607252,3.371,1.535
607279,3.411,1.565
607338,3.411,1.565
605317,3.411,1.565
605192,3.467,1.589
607426,3.26,1.481
607361,3.49,1.601
607401,3.371,1.535
607400,3.371,1.535
607183,3.467,1.589
607052,3.411,1.565
607038,3.411,1.565
607205,3.371,1.535
607232,3.411,1.565
607244,3.549,1.627
605309,3.411,1.565
607266,3.49,1.601
596001,3.49,1.601
607403,3.467,1.589
596095,3.49,1.601
607178,3.467,1.589
607169,3.575,1.681
596025,3.411,1.565
605114,3.319,1.513
607042,3.656,1.677
607334,3.688,1.747
607291,3.656,1.677
572080,3.549,1.627
607435,3.467,1.589
605485,3.319,1.513
605353,3.319,1.513
644897,3.319,1.513
607407,3.467,1.589
605132,3.411,1.565
607224,3.549,1.627
605278,3.549,1.627
534806,3.319,1.513
607349,3.49,1.601
607305,3.575,1.681
607061,3.371,1.535
607322,3.285,1.487
606935,3.656,1.677
607318,3.411,1.565
607319,3.411,1.565
607290,3.411,1.565
607196,3.319,1.513
601704,3.319,1.513
607255,3.411,1.565
605366,3.319,1.513
596068,3.467,1.589
607419,3.104,1.448
607166,3.467,1.589
595928,3.575,1.681
605139,3.467,1.589
605418,3.49,1.601
607173,3.467,1.589
607299,3.285,1.487
607309,3.756,1.746
605545,3.467,1.589
605154,3.411,1.565
607377,3.467,1.589
607274,3.49,1.601
607787,3.411,1.565
607504,3.467,1.589
566814,3.49,1.601
596122,3.285,1.487
607706,3.411,1.565
605373,3.319,1.513
607443,3.319,1.513
607786,3.411,1.565
607578,3.549,1.627
607638,3.411,1.565
607010,3.411,1.565
607736,3.549,1.627
607590,3.285,1.487
607765,3.575,1.681
607655,3.319,1.513
607616,3.371,1.535
607650,3.49,1.601
607015,3.49,1.601
607029,3.411,1.565
607585,3.411,1.565
607481,3.49,1.601
607540,3.575,1.681
607666,3.467,1.589
605297,3.756,1.746
605270,3.411,1.565
607757,3.756,1.746
596044,3.575,1.681
607056,3.49,1.601
596299,3.575,1.681
605197,3.49,1.601
607703,3.371,1.535
607618,3.26,1.481
607670,3.319,1.513
607584,3.467,1.589
607549,3.411,1.565
594562,3.301,1.504
607464,3.467,1.589
607680,3.371,1.535
607594,3.371,1.535
607738,3.467,1.589
613667,3.301,1.504
607702,3.467,1.589
607598,3.371,1.535
607649,3.549,1.627
605178,3.49,1.601
596058,3.411,1.565
605274,3.656,1.677
607613,3.549,1.627
607455,3.467,1.589
607462,3.49,1.601
608772,3.411,1.565
607593,3.319,1.513
607101,3.411,1.565
592545,3.319,1.513
607739,3.411,1.565
475143,3.411,1.565
592602,3.371,1.535
607570,3.319,1.513
607532,3.371,1.535
607470,3.301,1.504
607782,3.467,1.589
596051,3.467,1.589
607495,3.575,1.681
607740,3.179,1.474
607687,3.301,1.504
607463,3.301,1.504
607770,3.301,1.504
596060,3.549,1.627
607474,3.656,1.677
607533,3.549,1.627
607772,3.467,1.589
605355,3.411,1.565
607595,3.411,1.565
605312,3.549,1.627
605523,3.301,1.504
607625,3.549,1.627
607714,3.319,1.513
607492,3.549,1.627
607781,3.411,1.565
607097,3.411,1.565
534584,3.319,1.513
607512,3.371,1.535
607657,3.285,1.487
605432,3.301,1.504
643313,3.49,1.601
605198,3.467,1.589
607665,3.285,1.487
607513,3.411,1.565
607743,3.467,1.589
607742,3.319,1.513
601709,3.549,1.627
607484,3.49,1.601
607683,3.319,1.513
607636,3.371,1.535
601719,3.575,1.681
607539,3.49,1.601
606945,3.49,1.601
607550,3.411,1.565
607606,3.411,1.565
607514,3.575,1.681
607656,3.575,1.681
607518,3.49,1.601
607473,3.411,1.565
607667,3.371,1.535
607745,3.467,1.589
607753,3.319,1.513
607675,3.756,1.746
607562,3.467,1.589
607681,3.411,1.565
607088,3.49,1.601
607516,3.467,1.589
605193,3.467,1.589
607769,3.411,1.565
605482,3.549,1.627
607599,3.371,1.535
605269,3.411,1.565
607494,3.319,1.513
607640,3.371,1.535
596026,3.301,1.504
607536,3.549,1.627
643208,3.467,1.589
607697,3.371,1.535
607564,3.49,1.601
607785,3.549,1.627
607779,3.549,1.627
607561,3.467,1.589
605259,3.371,1.535
607537,3.301,1.504
548377,3.301,1.504
607502,3.49,1.601
607575,3.467,1.589
607741,3.371,1.535
607475,3.285,1.487
607527,3.301,1.504
607709,3.575,1.681
596100,3.467,1.589
607724,3.301,1.504
607694,3.301,1.504
607567,3.549,1.627
607066,3.301,1.504
607774,3.467,1.589
607442,3.285,1.487
605348,3.411,1.565
607458,3.319,1.513
605506,3.49,1.601
607608,3.756,1.746
606997,3.575,1.681
607045,3.756,1.746
607754,3.411,1.565
607726,3.411,1.565
607766,3.371,1.535
605145,3.575,1.681
552670,3.49,1.601
531345,3.656,1.677
607646,3.371,1.535
607654,3.467,1.589
607517,3.49,1.601
607696,3.371,1.535
607780,3.411,1.565
607469,3.49,1.601
592862,3.467,1.589
607763,3.549,1.627
607597,3.549,1.627
607783,3.467,1.589
605465,3.301,1.504
607551,3.411,1.565
605499,3.411,1.565
607560,3.49,1.601
605535,3.467,1.589
607614,3.49,1.601
605267,3.467,1.589
605399,3.549,1.627
548365,3.371,1.535
607737,3.49,1.601
607583,3.411,1.565
607645,3.301,1.504
607691,3.411,1.565
607679,3.411,1.565
595910,3.549,1.627
607468,3.371,1.535
607077,3.575,1.681
607100,3.549,1.627
605502,3.549,1.627
607674,3.319,1.513
607620,3.656,1.677
605427,3.656,1.677
595921,3.575,1.681
605210,3.467,1.589
607775,3.549,1.627
607661,3.49,1.601
605314,3.49,1.601
607629,3.575,1.681
607497,3.371,1.535
607628,3.467,1.589
607695,3.467,1.589
607449,3.49,1.601
607519,3.467,1.589
607486,3.467,1.589
605364,3.301,1.504
607756,3.371,1.535
576392,3.467,1.589
595996,3.285,1.487
607556,3.467,1.589
607748,3.549,1.627
607601,3.549,1.627
607477,3.467,1.589
607773,3.656,1.677
607505,3.411,1.565
607647,3.467,1.589
596294,3.319,1.513
607758,3.371,1.535
607686,3.656,1.677
607582,3.467,1.589
607447,3.411,1.565
607450,3.467,1.589
